"","policyid","latitude","longitude","building_limit","site_deductible","construction","year_built","num_stories","basement","elev_ft","first_floor_elev_ft","rel_elev_ft","floodzone","pre_firm","distance_to_river_ft","stream_order","rand_uni","training","estimated_LR_A","estimated_LR_B"
"3567",108409,30.385346531,-81.67361507,189000,500,"Masonry",1950,1,FALSE,20.6,1,5.2,"X",TRUE,1087,2,0.175834712339565,1,0.0317893609144747,0.0926764491147514
"3568",108410,30.380599491,-81.67925516,122000,1000,"Masonry",1959,1,TRUE,22.6,4,5.1,"X",TRUE,1540,2,0.973226474830881,NA,0.068184583057311,0.171028101105642
"3569",108411,30.404160718,-81.70531803,181000,2500,"Masonry",1950,1,FALSE,20.4,1,5.9,"X",TRUE,1349,3,0.579317138763145,1,0.0388481514872325,0.0940897482396724
"3570",108412,30.404140724,-81.70602899,151000,1000,"Wood",1950,1,FALSE,20.5,3,5.8,"X",TRUE,1416,3,0.738125260453671,1,0.0546504971580846,0.147002761002004
"3571",108413,30.403608402,-81.70529783,230000,1000,"Masonry",1962,1,FALSE,17.2,1,1.8,"X",TRUE,1155,3,0.865817889105529,NA,0.0327021724123102,0.0692791697411063
"3572",108414,30.405144862,-81.69989692,142000,500,"Wood",1949,1,FALSE,22.8,3,9,"X",TRUE,1393,3,0.647486103931442,1,0.0515888976690859,0.166987486639995
"3573",108415,30.403700983,-81.70186446,181000,1000,"Masonry",1950,1,FALSE,19,1,5,"X",TRUE,760,3,0.694696117890999,1,0.0335064646033368,0.0942415176117753
"3574",108416,30.40679615,-81.69942545,143000,1000,"Wood",1958,1,FALSE,31.4,3,20.4,"X",TRUE,2009,3,0.995905438205227,NA,0.0176617967494914,0.0591786643898371
"3575",108417,30.402598353,-81.69873191,198000,2500,"Wood",1993,1,FALSE,8.9,1,-3.6,"X",FALSE,528,3,0.849373399978504,NA,1.34640838954262,0.664819777404051
"3576",108418,30.398154635,-81.67471333,161000,1000,"Wood",1934,1,FALSE,10,3,-1.6,"X",TRUE,966,3,0.76582223828882,1,0.0542651265426707,0.0470152442366981
"3577",108419,30.39770033,-81.6723823,129000,1000,"Wood",1944,1,FALSE,9,3,-2.1,"X",TRUE,1331,3,0.137665323214605,1,0.495830011087261,0.360777493057982
"3578",108420,30.397697968,-81.67257852,136000,1000,"Masonry",1944,1,FALSE,9,3,-2.1,"X",TRUE,1390,3,0.0951889341231436,1,0.44609094541344,0.325973255042518
"3579",108421,30.397693216,-81.67297096,130000,1000,"Wood",1944,1,FALSE,9.1,1,-2,"X",TRUE,1475,3,0.521848226897419,1,0.540519618026988,0.40758711331521
"3580",108422,30.397207792,-81.67470892,145000,2500,"Wood",1925,1,FALSE,10.7,1,-1,"X",TRUE,1019,3,0.19246097211726,1,0.0453750399276435,0.0380345472087535
"3581",108423,30.398504412,-81.67550848,129000,1000,"Wood",1944,1,TRUE,9.9,4,-1.8,"X",TRUE,686,3,0.731465178076178,1,0.0220815982974896,0.0179555921462219
"3582",108424,30.397941635,-81.67419741,133000,1000,"Masonry",1944,1,FALSE,10,3,-1.5,"X",TRUE,1146,3,0.494586978806183,1,0.050467878555953,0.043315843551867
"3583",108425,30.397674291,-81.67393147,126000,1000,"Wood",1944,1,FALSE,10,3,-1.5,"X",TRUE,1254,3,0.142759153386578,1,0.0557406868985122,0.0472051229286589
"3584",108426,30.397213241,-81.67433015,154000,1000,"Masonry",1944,1,FALSE,10.6,3,-1.1,"X",TRUE,1137,3,0.841216969070956,NA,0.0493989575133447,0.0477837498648993
"3585",108427,30.397216409,-81.67413048,130000,1000,"Masonry",1944,1,FALSE,10.4,3,-1.2,"X",TRUE,1199,3,0.94130395934917,NA,0.0504094904684574,0.0463792101909983
"3586",108428,30.396903968,-81.67437699,240000,1000,"Wood",1944,1,FALSE,10.8,1,-1,"X",TRUE,1142,3,0.277967476984486,1,0.0972008626247743,0.102123036866458
"3587",108429,30.396105928,-81.67473212,133000,1000,"Wood",1944,1,FALSE,11.3,3,-0.7,"X",TRUE,1105,3,0.150379287777469,1,0.0555595933064052,0.0584719645413984
"3588",108430,30.395651854,-81.67387798,146000,1000,"Wood",1944,1,FALSE,11.4,3,-0.5,"X",TRUE,1409,3,0.706673442618921,1,0.0628174257097781,0.0692441698624771
"3589",108431,30.395349445,-81.67387292,133000,1000,"Masonry",1944,1,FALSE,11.5,3,-0.3,"X",TRUE,1448,3,0.565338594373316,1,0.0578059380492518,0.0660972240455253
"3590",108432,30.393266433,-81.68012122,131000,1000,"Masonry",1946,1,FALSE,18.1,3,3.1,"X",TRUE,524,3,0.0905024409294128,1,0.0161495787542849,0.0408643641721113
"3591",108433,30.394413936,-81.67935959,178000,1000,"Masonry",1966,1,FALSE,9,1,-3.1,"X",TRUE,73,3,0.560340407071635,1,0.566375873360286,0.1226558131147
"3592",108434,30.394581187,-81.66950928,146000,1000,"Wood",1944,1,FALSE,14.6,3,2.6,"X",TRUE,1447,2,0.615260063204914,1,0.0175241745542299,0.0412197094941284
"3593",108435,30.396390438,-81.66980123,152000,1000,"Masonry",1944,1,FALSE,10.3,3,-1.1,"X",TRUE,907,4,0.548419935628772,1,0.04948104507793,0.0485071351941706
"3594",108436,30.394893535,-81.67066608,124000,1000,"Wood",1944,1,FALSE,13.2,3,1.4,"X",TRUE,1508,4,0.393490948714316,1,0.0559583017365814,0.0969731541186795
"3595",108437,30.393679468,-81.67053385,121000,1000,"Wood",1944,1,FALSE,15.1,1,2.9,"X",TRUE,1873,2,0.416668150573969,1,0.109032383272514,0.252900004983806
"3596",108438,30.401168825,-81.67227883,130000,1000,"Wood",1949,1,FALSE,8.9,3,-2,"X",TRUE,467,4,0.904910921584815,NA,0.305223317287672,0.244283189621036
"3597",108439,30.400023231,-81.67257208,129000,1000,"Wood",1949,1,FALSE,8.9,3,-2.1,"X",TRUE,777,4,0.67362198419869,1,0.297063884066039,0.223953129187451
"3598",108440,30.399466891,-81.67366684,175000,1000,"Masonry",1949,1,FALSE,8.9,3,-2.2,"X",TRUE,1174,3,0.954790232004598,NA,0.155612742996731,0.115451429488345
"3599",108441,30.400637878,-81.67429978,164000,1000,"Masonry",1949,1,FALSE,8.7,1,-2.5,"X",TRUE,775,3,0.151231846772134,1,0.470638028934552,0.335873220211856
"3600",108442,30.400964175,-81.67388363,151000,1000,"Masonry",1949,1,FALSE,8.6,1,-2.4,"X",TRUE,831,3,0.559741638135165,1,0.461968494236461,0.333406792302484
"3601",108443,30.400797972,-81.67533857,145000,2500,"Masonry",1953,1,FALSE,8.6,1,-2.7,"X",TRUE,492,3,0.0986357508227229,1,0.809188212042976,0.463740871929553
"3602",108444,30.400712832,-81.67595608,125000,1000,"Masonry",1948,1,FALSE,8.5,1,-2.9,"X",TRUE,427,3,0.623449966777116,1,0.777324530156943,0.504244912181922
"3603",108445,30.392865784,-81.67059451,137000,500,"Wood",1949,1,FALSE,15.5,3,3.1,"X",TRUE,1893,2,0.256372759817168,1,0.0632279384402996,0.157842744465241
"3604",108446,30.393255573,-81.67162568,129000,1000,"Masonry",1948,1,FALSE,14.3,3,1.9,"X",TRUE,2173,3,0.479266564594582,1,0.0548854984130364,0.105903739027066
"3605",108447,30.393031225,-81.67159594,159000,1000,"Wood",1948,1,FALSE,14.4,3,2,"X",TRUE,2196,3,0.477143506286666,1,0.0662988708517998,0.134566183064061
"3606",108448,30.394152168,-81.6721552,129000,1000,"Wood",1948,1,FALSE,13.2,3,1.1,"X",TRUE,2008,3,0.830491416389123,NA,0.0640330814818758,0.101532046227715
"3607",108449,30.394372032,-81.67216256,130000,1000,"Wood",1949,1,FALSE,13,3,1,"X",TRUE,1950,3,0.895577512681484,NA,0.0637803004402739,0.098911517706065
"3608",108450,30.396411336,-81.66869297,142000,1000,"Masonry",1954,1,FALSE,9,1,-2.2,"X",TRUE,734,4,0.576875721104443,1,0.480576940691493,0.365007113775831
"3609",108451,30.394476891,-81.66910087,155000,1000,"Masonry",1947,1,FALSE,15.7,1,3.4,"X",TRUE,1439,2,0.943795091472566,NA,0.0340865629570274,0.0847820275905155
"3610",108452,30.399586054,-81.67728545,202000,500,"Wood",2007,1,FALSE,8.7,0,-3,"A",FALSE,82,3,0.291835304815322,1,0.123223967926825,0.160634573469923
"3611",108453,30.403967222,-81.67344584,242000,1000,"Masonry",1965,1,FALSE,5.2,0.8,-5.4,"A",TRUE,84,3,0.625319276470691,1,0.577678741581728,0.419527608147675
"3612",108454,30.390919103,-81.66844015,135000,1000,"Masonry",1950,1,FALSE,8.5,3,2,"X",TRUE,976,2,0.620183863444254,1,1.18900061126646,2.49544185078786
"3613",108455,30.390536137,-81.66841658,120000,1000,"Wood",1950,1,FALSE,8.9,3,-0.4,"X",TRUE,939,2,0.648617852479219,1,1.12279417883484,1.26955136054276
"3614",108456,30.389020888,-81.67129832,131000,1000,"Masonry",1950,1,FALSE,10.2,1,-3.3,"X",TRUE,1371,2,0.234910608269274,1,0.474689534708639,0.259510478084477
"3615",108457,30.389932447,-81.67691947,134000,1000,"Masonry",1950,1,FALSE,12.2,1,-1.7,"X",TRUE,1770,3,0.403752933023497,1,0.0937031264625569,0.0756039119423111
"3616",108458,30.384738335,-81.68007439,119000,1000,"Wood",1992,1,FALSE,29.1,1,12.7,"X",FALSE,2515,2,0.170949821127579,1,0.0387742529144353,0.126868427126684
"3617",108459,30.383032587,-81.679813,143000,500,"Masonry",1974,1,FALSE,26.5,1,9.9,"X",TRUE,2056,2,0.519163028802723,1,0.103170359177633,0.343156811453902
"3618",108460,30.382843901,-81.68033461,250000,1000,"Wood",1977,1,FALSE,27.1,1,10.3,"X",TRUE,2157,2,0.58436138019897,1,0.096920929813537,0.323642734406604
"3619",108461,30.3807118,-81.68058761,122000,1000,"Wood",1945,1,FALSE,23.3,3,5.8,"X",TRUE,1961,2,0.0800781804136932,1,0.0684120271557349,0.175123339118392
"3620",108462,30.384723117,-81.68131913,190000,1000,"Wood",1923,1,FALSE,29,3,13.2,"X",TRUE,2807,2,0.728902525268495,1,0.0531657276056503,0.179721981061586
"3621",108463,30.382322586,-81.68302644,162000,1000,"Wood",1962,1,FALSE,28.2,1,11.1,"X",TRUE,2853,2,0.614066529320553,1,0.100742875976459,0.328087045799416
"3622",108464,30.410415812,-81.69911616,209000,1000,"Wood",2005,1,FALSE,28.9,1,15.8,"X",FALSE,2282,4,0.670895760180429,1,0.11603248490175,0.407589337285574
"3623",108465,30.411020992,-81.69781084,164000,1000,"Wood",2006,1,FALSE,28.9,1,15.9,"X",FALSE,2191,4,0.296133559430018,1,0.29393156081428,1.01129216219368
"3624",108466,30.411225498,-81.69880894,204000,1000,"Masonry",2006,1,FALSE,28.7,3,15.1,"X",FALSE,2017,4,0.360568501753733,1,0.0153746513296721,0.0534602877596399
"3625",108467,30.408623579,-81.69830696,203000,1000,"Wood",2005,1,FALSE,36.5,1,24.8,"X",FALSE,2973,4,0.631066288566217,1,0.09871933312831,0.339923010349592
"3626",108468,30.408981918,-81.69917017,195000,1000,"Masonry",2005,1,FALSE,33.1,1,20.3,"X",FALSE,2793,4,0.960105936741456,NA,0.0901031354259594,0.31041210367043
"3627",108469,30.408289111,-81.70023433,196000,2500,"Wood",2006,2,FALSE,30.5,1,26,"X",FALSE,3014,4,0.36467837006785,1,0.0999885581049725,0.325579132522814
"3628",108470,30.408559386,-81.70000829,212000,1000,"Masonry",2006,1,FALSE,29.3,1,22.9,"X",FALSE,2919,4,0.197989918990061,1,0.0892328541618327,0.30877969918134
"3629",108471,30.411170245,-81.70224673,199000,1000,"Masonry",2006,1,FALSE,23.6,1,10.9,"X",FALSE,1999,4,0.254108763532713,1,0.0899128459215033,0.303513984265771
"3630",108472,30.410916767,-81.70277795,192000,1000,"Wood",2006,1,FALSE,21.5,1,9.2,"X",FALSE,2115,4,0.485302679473534,1,0.37269233739834,1.16676575350036
"3631",108473,30.410874581,-81.70297402,206000,1000,"Wood",2006,1,FALSE,21.5,1,8.9,"X",FALSE,2142,4,0.413281648885459,1,0.370362976568059,1.15186705341821
"3632",108474,30.41147653,-81.70449405,185000,1000,"Wood",2008,1,FALSE,22,1,8.3,"X",FALSE,2062,4,0.328245330136269,1,0.0995995080321527,0.300172474697506
"3633",108475,30.412011037,-81.70497918,216000,1000,"Masonry",2007,1,FALSE,22.2,1,9,"X",FALSE,1874,4,0.356844970490783,1,0.2184862928444,0.691054158414764
"3634",108476,30.412696312,-81.70612668,262000,1000,"Wood",2007,2,FALSE,23.1,1,8.8,"X",FALSE,1620,4,0.683859254233539,1,0.0852522704564121,0.29803194492499
"3635",108477,30.412683383,-81.70527908,186000,1000,"Wood",2007,1,FALSE,26.6,1,11.9,"X",FALSE,1627,4,0.863149265060201,NA,0.0366498070448698,0.129736489018444
"3636",108478,30.412707042,-81.70334053,175000,1000,"Masonry",2007,1,FALSE,26.1,1,12.3,"X",FALSE,1523,4,0.46896873624064,1,0.0335907319399299,0.119186406385174
"3637",108479,30.412713645,-81.70257926,242000,500,"Wood",2008,2,FALSE,26.2,1,12.4,"X",FALSE,1462,4,0.582857097731903,1,0.0304702728588736,0.125842315596655
"3638",108480,30.412714908,-81.70218628,174000,1000,"Wood",2007,1,FALSE,26.4,1,12.5,"X",FALSE,1439,4,0.498559968080372,1,0.0368709543250524,0.131238229657752
"3639",108481,30.411543932,-81.70110222,246000,1000,"Wood",2007,1,FALSE,25.9,1,13.3,"X",FALSE,1832,4,0.667307857424021,1,0.09702148235837,0.350246924678973
"3640",108482,30.411896915,-81.70155738,203000,1000,"Masonry",2007,1,FALSE,27.8,1,13.9,"X",FALSE,1716,4,0.687873262446374,1,0.0331003227307563,0.118177668235785
"3641",108483,30.410959403,-81.70005693,174000,1000,"Wood",2009,1,FALSE,27.5,1,14.4,"X",FALSE,2047,4,0.107329925056547,1,0.126575670025901,0.44019219425419
"3642",108484,30.394221399,-81.6833931,152000,1000,"Wood",1987,1,FALSE,10.7,1,-3.2,"X",FALSE,373,3,0.112209268612787,1,0.10146052212325,0.0576679746613676
"3643",108485,30.393054674,-81.68558063,138000,1000,"Masonry",1950,1,FALSE,13.1,3,-1.8,"X",TRUE,883,3,0.932780175935477,NA,0.0160865890915297,0.0130872703701568
"3644",108486,30.394472932,-81.6880358,310000,1000,"Masonry",1952,1,FALSE,8.8,1,-6.4,"X",TRUE,145,3,0.42187587521039,1,0.688026774035025,0.0749018393372159
"3645",108487,30.392714078,-81.68606794,128000,1000,"Wood",1950,1,FALSE,12.9,1,-2.2,"X",TRUE,957,3,0.563311485340819,1,0.038230211464447,0.0281438487350998
"3646",108488,30.39271424,-81.68368158,184000,1000,"Masonry",1951,1,FALSE,18.2,1,2.8,"X",TRUE,909,3,0.95624218787998,NA,0.0333192871570565,0.0849108923250256
"3647",108489,30.394854777,-81.69167209,142000,1000,"Masonry",1953,1,FALSE,9,3,-7.2,"X",TRUE,407,3,0.195921072736382,1,0.477867519138682,0.142555780995115
"3648",108490,30.394628764,-81.69073022,204000,1000,"Wood",1952,1,FALSE,9,1,-7,"X",TRUE,341,3,0.223746445262805,1,0.755776432999844,0.198223126064119
"3649",108491,30.39029238,-81.6918494,162000,1000,"Masonry",1955,1,FALSE,9,3,-7.8,"X",TRUE,942,1,0.621356976451352,1,0.504724202449207,0.144696978194516
"3650",108492,30.389903592,-81.69245419,158000,1000,"Wood",1954,1,FALSE,9,1,-7.9,"X",TRUE,1178,1,0.834566637640819,NA,0.876092129443575,0.250834299554604
"3651",108493,30.390282072,-81.69339101,149000,1000,"Masonry",1953,1,FALSE,9,1,-8,"X",TRUE,1344,1,0.807968374807388,NA,0.818013047948235,0.230601330591898
"3652",108494,30.39276038,-81.69198849,156000,1000,"Masonry",1952,1,FALSE,9,1,-7.6,"X",TRUE,774,3,0.151073452783749,1,0.753520495830839,0.221472895885505
"3653",108495,30.392620376,-81.69492544,173000,1000,"Wood",1953,1,FALSE,9,3,-8.2,"X",TRUE,1343,1,0.0832286651711911,1,0.56498464232833,0.159344417176464
"3654",108496,30.394415737,-81.69009244,163000,1000,"Wood",1955,1,FALSE,9,1,-7,"X",TRUE,240,3,0.778930622152984,1,0.757191171725661,0.132338050359127
"3655",108497,30.397684171,-81.69515911,171000,1000,"Masonry",1956,1,FALSE,8.9,3,-6.9,"X",TRUE,237,3,0.95449625281617,NA,0.511911618708781,0.0872746740409824
"3656",108498,30.392718705,-81.69651486,135000,1000,"Masonry",1955,1,FALSE,9,1,-8.3,"X",TRUE,842,1,0.618401430780068,1,0.82628249393343,0.237254736531526
"3657",108499,30.395386499,-81.6955938,145000,1000,"Masonry",1955,1,FALSE,9,1,-7.6,"X",TRUE,936,1,0.437216302845627,1,0.802262908870473,0.230852661774197
"3658",108500,30.393927407,-81.69699889,142000,1000,"Masonry",1955,1,FALSE,9,1,-8.1,"X",TRUE,716,1,0.664421479217708,1,0.820481898743464,0.239675736836178
"3659",108501,30.397375888,-81.69664526,127000,1000,"Wood",1955,1,FALSE,9,1,-7.1,"X",TRUE,476,1,0.868892412167043,NA,0.922113162490996,0.27262965064489
"3660",108502,30.393361492,-81.69610361,130000,1000,"Masonry",1954,1,FALSE,9,1,-8.2,"X",TRUE,961,1,0.502621453488246,1,0.829993854161807,0.235055424225136
"3661",108503,30.393958675,-81.6948799,158000,2500,"Masonry",1954,1,FALSE,9,3,-7.9,"X",TRUE,1183,1,0.528803027002141,1,0.602787456754667,0.14330015140565
"3662",108504,30.395247476,-81.69468105,162000,1000,"Masonry",1954,1,FALSE,9,3,-7.6,"X",TRUE,791,3,0.770743538159877,1,0.51240609280753,0.148599881479774
"3663",108505,30.396443427,-81.69248177,212000,2500,"Wood",1958,1,FALSE,8.7,0,-7.3,"A",TRUE,19,3,0.369784993585199,1,0.204674792158201,0.106121516229269
"3664",108506,30.397046167,-81.70252455,246000,1000,"Masonry",1958,1,FALSE,10.7,3,-6.2,"X",TRUE,553,1,0.940502697834745,NA,0.0151489244126975,0.0046705380983789
"3665",108507,30.397973292,-81.70269141,141000,1000,"Wood",1958,1,FALSE,9.6,1,-6.9,"X",TRUE,456,3,0.0332587726879865,1,0.482043127576611,0.144931732124424
"3666",108508,30.397819768,-81.70286659,161000,1000,"Masonry",1959,1,FALSE,9.9,1,-6.7,"X",TRUE,512,3,0.338277495931834,1,0.353088841289405,0.107022928832292
"3667",108509,30.396587949,-81.70174029,161000,1000,"Masonry",1966,1,FALSE,10,1,-7,"X",TRUE,287,1,0.135628548450768,1,0.0918876872520921,0.0195000953755674
"3668",108510,30.396317567,-81.70209398,179000,1000,"Masonry",1955,1,FALSE,10.4,1,-6.9,"X",TRUE,265,1,0.337124768877402,1,0.0908327924505349,0.0178652032919451
"3669",108511,30.392247338,-81.70189719,181000,1000,"Masonry",1956,1,FALSE,16.2,3,-1.3,"X",TRUE,662,1,0.483512301929295,1,0.0156105745289396,0.0151386660022315
"3670",108512,30.394117567,-81.70301168,130000,1000,"Masonry",1956,1,FALSE,13.6,1,-3.7,"X",TRUE,764,1,0.757156757172197,1,0.0941203314972366,0.0482999748815639
"3671",108513,30.393973164,-81.70400058,137000,1000,"Masonry",1958,1,FALSE,16.8,1,-0.6,"X",TRUE,1026,1,0.79612299380824,1,0.0345756297097821,0.0382615275794626
"3672",108514,30.395338638,-81.70513218,166000,1000,"Wood",1958,1,FALSE,13.7,1,-3.5,"X",TRUE,1067,3,0.416458620689809,1,0.0370589905811236,0.0201562448176621
"3673",108515,30.395218901,-81.70453209,148000,500,"Masonry",1956,1,FALSE,14.4,1,-3,"X",TRUE,984,1,0.0299398233182728,1,0.0321706108866421,0.0209169393485226
"3674",108516,30.393806394,-81.70481463,152000,1000,"Masonry",1959,1,FALSE,18.9,1,-0.2,"X",TRUE,1270,3,0.938352005323395,NA,0.0340383687123162,0.0416099805782327
"3675",108517,30.39539161,-81.70647228,165000,1000,"Masonry",1959,1,FALSE,11.6,3,-5.7,"X",TRUE,651,3,0.915502637159079,NA,0.0157599190890893,0.00500287352384091
"3676",108518,30.396266165,-81.70580979,163000,1000,"Masonry",1959,1,FALSE,11.2,1,-5.7,"X",TRUE,709,3,0.612113551236689,1,0.0338458330558969,0.0108440730014843
"3677",108519,30.395455789,-81.70594138,259000,1000,"Masonry",1958,1,FALSE,12.4,1,-4.9,"X",TRUE,808,3,0.919092080555856,NA,0.0324896049269264,0.0131472122884491
"3678",108520,30.394928585,-81.70666392,245000,1000,"Masonry",1958,1,FALSE,10.7,1,-6.3,"X",TRUE,603,3,0.626259023090825,1,0.332646773544655,0.103610373092771
"3679",108521,30.393271348,-81.70624243,211000,1000,"Masonry",1960,1,FALSE,19,1,-0.9,"X",TRUE,999,3,0.126453656470403,1,0.0894380317129693,0.0962285081425229
"3680",108522,30.39465188,-81.70746969,152000,1000,"Masonry",1961,1,FALSE,9,1,-6.8,"X",TRUE,389,3,0.14264163793996,1,1.22530854208631,0.360179388516355
"3681",108523,30.395890607,-81.70733377,265000,1000,"Masonry",1972,1,FALSE,10.1,1,-6.9,"X",TRUE,346,3,0.681643860414624,1,0.377080967639227,0.102530238778612
"3682",108524,30.39647395,-81.70014418,170000,1000,"Masonry",1959,1,FALSE,9,1,-7.7,"X",TRUE,14,1,0.923024817137048,NA,0.807140760539615,0.0837998623348331
"3683",108525,30.392255651,-81.70321844,179000,1000,"Wood",1958,1,FALSE,19,1,0.8,"X",TRUE,1075,1,0.15065242908895,1,0.0368306646743318,0.0596065011364103
"3684",108526,30.393304131,-81.70235566,223000,500,"Masonry",1957,1,FALSE,15.2,3,-2.7,"X",TRUE,867,1,0.884846845176071,NA,0.0147131887708628,0.010446078483876
"3685",108527,30.392008154,-81.69593758,141000,1000,"Masonry",1962,1,FALSE,9,1,-8.4,"X",TRUE,958,1,0.450182621134445,1,0.824426681914103,0.236041763120744
"3686",108528,30.392489148,-81.69715794,125000,1000,"Masonry",1959,1,TRUE,9,4,-8.4,"X",TRUE,657,1,0.0466699926182628,1,0.640687407215148,0.180583211694124
"3687",108529,30.390937926,-81.69487339,268000,1000,"Wood",1953,1,FALSE,9,1,-8.3,"X",TRUE,1108,1,0.823468044633046,NA,0.85136804799531,0.256356801686179
"3688",108530,30.386850152,-81.69909288,129000,1000,"Masonry",1956,1,FALSE,12.8,1,-6.2,"X",TRUE,130,1,0.966285669011995,NA,0.0945133924174645,0.00949062157050634
"3689",108531,30.385676592,-81.69858228,132000,1000,"Masonry",1966,1,FALSE,9.5,1,-8,"X",TRUE,292,1,0.807395789306611,NA,0.700625258737979,0.147871838539631
"3690",108532,30.389649625,-81.69588614,123000,1000,"Masonry",1954,1,FALSE,9,1,-8.4,"X",TRUE,748,1,0.296252726344392,1,0.877734943958593,0.250746432798719
"3691",108533,30.388309956,-81.69978946,166000,1000,"Masonry",1961,1,FALSE,9.1,1,-7.8,"X",TRUE,441,1,0.197892070980743,1,0.886514358314281,0.272270226037342
"3692",108534,30.389972128,-81.68733227,245000,1000,"Masonry",1961,1,FALSE,9.7,1,-5.6,"X",TRUE,1038,3,0.201672925846651,1,0.35526053967561,0.118081974644483
"3693",108535,30.389168081,-81.69333281,133000,1000,"Masonry",1962,1,FALSE,9,3,-8.1,"X",TRUE,1479,1,0.349512686487287,1,0.536127611959382,0.145657285431882
"3694",108536,30.389513788,-81.69237488,131000,1000,"Masonry",1961,2,FALSE,9,1,-7.9,"X",TRUE,1259,1,0.224084863439202,1,0.71996098379941,0.218084491832609
"3695",108537,30.390249638,-81.6913517,161000,1000,"Masonry",1961,1,FALSE,9,1,-7.7,"X",TRUE,844,1,0.164491710020229,1,0.792266963434149,0.232360853852722
"3696",108538,30.390041971,-81.69034499,133000,1000,"Masonry",1963,1,FALSE,8.9,1,-7.6,"X",TRUE,757,3,0.0927299510221928,1,0.825077430072766,0.238101670935643
"3697",108539,30.389967019,-81.69001267,179000,1000,"Masonry",1963,1,FALSE,8.9,1,-7.6,"X",TRUE,760,3,0.632899892982096,1,0.805784558278627,0.240631039447826
"3698",108540,30.389910851,-81.68966147,151000,1000,"Wood",1961,1,FALSE,8.8,1,-7.6,"X",TRUE,771,3,0.784788343356922,1,0.887888059184366,0.260045558872117
"3699",108541,30.389163571,-81.69192988,153000,1000,"Wood",1962,1,FALSE,8.9,1,-7.9,"X",TRUE,1269,1,0.0594892981462181,1,0.914422513757279,0.259568274207346
"3700",108542,30.388927476,-81.68789751,157000,500,"Masonry",1961,1,FALSE,9.1,1,-6.2,"X",TRUE,1254,3,0.084299654699862,1,0.686551470088347,0.207060020788868
"3701",108543,30.388354218,-81.69371455,174000,1000,"Masonry",1962,1,FALSE,9,1,-8.1,"X",TRUE,1355,1,0.00427772384136915,1,0.817608717214787,0.234362881091671
"3702",108544,30.388635925,-81.69215165,170000,1000,"Wood",1962,1,FALSE,8.9,1,-8,"X",TRUE,1467,1,0.142220714827999,1,0.892819584010598,0.253972330875231
